"DATETIME","CFFEX.IF.2010.05.CLOSE","CFFEX.IF.2010.05.SETTLE","CFFEX.IF.2010.05.VOLUME","CFFEX.IF.2010.06.CLOSE","CFFEX.IF.2010.06.SETTLE","CFFEX.IF.2010.06.VOLUME","CFFEX.IF.2010.07.CLOSE","CFFEX.IF.2010.07.SETTLE","CFFEX.IF.2010.07.VOLUME","CFFEX.IF.2010.08.CLOSE","CFFEX.IF.2010.08.SETTLE","CFFEX.IF.2010.08.VOLUME","CFFEX.IF.2010.09.CLOSE","CFFEX.IF.2010.09.SETTLE","CFFEX.IF.2010.09.VOLUME","CFFEX.IF.2010.10.CLOSE","CFFEX.IF.2010.10.SETTLE","CFFEX.IF.2010.10.VOLUME","CFFEX.IF.2010.11.CLOSE","CFFEX.IF.2010.11.SETTLE","CFFEX.IF.2010.11.VOLUME","CFFEX.IF.2010.12.CLOSE","CFFEX.IF.2010.12.SETTLE","CFFEX.IF.2010.12.VOLUME","CFFEX.IF.2011.01.CLOSE","CFFEX.IF.2011.01.SETTLE","CFFEX.IF.2011.01.VOLUME","CFFEX.IF.2011.02.CLOSE","CFFEX.IF.2011.02.SETTLE","CFFEX.IF.2011.02.VOLUME","CFFEX.IF.2011.03.CLOSE","CFFEX.IF.2011.03.SETTLE","CFFEX.IF.2011.03.VOLUME","CFFEX.IF.2011.04.CLOSE","CFFEX.IF.2011.04.SETTLE","CFFEX.IF.2011.04.VOLUME","CFFEX.IF.2011.05.CLOSE","CFFEX.IF.2011.05.SETTLE","CFFEX.IF.2011.05.VOLUME","CFFEX.IF.2011.06.CLOSE","CFFEX.IF.2011.06.SETTLE","CFFEX.IF.2011.06.VOLUME","CFFEX.IF.2011.07.CLOSE","CFFEX.IF.2011.07.SETTLE","CFFEX.IF.2011.07.VOLUME","CFFEX.IF.2011.08.CLOSE","CFFEX.IF.2011.08.SETTLE","CFFEX.IF.2011.08.VOLUME","CFFEX.IF.2011.09.CLOSE","CFFEX.IF.2011.09.SETTLE","CFFEX.IF.2011.09.VOLUME","CFFEX.IF.2011.10.CLOSE","CFFEX.IF.2011.10.SETTLE","CFFEX.IF.2011.10.VOLUME","CFFEX.IF.2011.11.CLOSE","CFFEX.IF.2011.11.SETTLE","CFFEX.IF.2011.11.VOLUME","CFFEX.IF.2011.12.CLOSE","CFFEX.IF.2011.12.SETTLE","CFFEX.IF.2011.12.VOLUME","CFFEX.IF.2012.01.CLOSE","CFFEX.IF.2012.01.SETTLE","CFFEX.IF.2012.01.VOLUME","CFFEX.IF.2012.02.CLOSE","CFFEX.IF.2012.02.SETTLE","CFFEX.IF.2012.02.VOLUME","CFFEX.IF.2012.03.CLOSE","CFFEX.IF.2012.03.SETTLE","CFFEX.IF.2012.03.VOLUME","CFFEX.IF.2012.04.CLOSE","CFFEX.IF.2012.04.SETTLE","CFFEX.IF.2012.04.VOLUME","CFFEX.IF.2012.05.CLOSE","CFFEX.IF.2012.05.SETTLE","CFFEX.IF.2012.05.VOLUME","CFFEX.IF.2012.06.CLOSE","CFFEX.IF.2012.06.SETTLE","CFFEX.IF.2012.06.VOLUME","CFFEX.IF.2012.07.CLOSE","CFFEX.IF.2012.07.SETTLE","CFFEX.IF.2012.07.VOLUME","CFFEX.IF.2012.08.CLOSE","CFFEX.IF.2012.08.SETTLE","CFFEX.IF.2012.08.VOLUME","CFFEX.IF.2012.09.CLOSE","CFFEX.IF.2012.09.SETTLE","CFFEX.IF.2012.09.VOLUME","CFFEX.IF.2012.10.CLOSE","CFFEX.IF.2012.10.SETTLE","CFFEX.IF.2012.10.VOLUME","CFFEX.IF.2012.11.CLOSE","CFFEX.IF.2012.11.SETTLE","CFFEX.IF.2012.11.VOLUME","CFFEX.IF.2012.12.CLOSE","CFFEX.IF.2012.12.SETTLE","CFFEX.IF.2012.12.VOLUME","CFFEX.IF.2013.01.CLOSE","CFFEX.IF.2013.01.SETTLE","CFFEX.IF.2013.01.VOLUME","CFFEX.IF.2013.02.CLOSE","CFFEX.IF.2013.02.SETTLE","CFFEX.IF.2013.02.VOLUME","CFFEX.IF.2013.03.CLOSE","CFFEX.IF.2013.03.SETTLE","CFFEX.IF.2013.03.VOLUME","CFFEX.IF.2013.04.CLOSE","CFFEX.IF.2013.04.SETTLE","CFFEX.IF.2013.04.VOLUME","CFFEX.IF.2013.05.CLOSE","CFFEX.IF.2013.05.SETTLE","CFFEX.IF.2013.05.VOLUME","CFFEX.IF.2013.06.CLOSE","CFFEX.IF.2013.06.SETTLE","CFFEX.IF.2013.06.VOLUME","CFFEX.IF.2013.07.CLOSE","CFFEX.IF.2013.07.SETTLE","CFFEX.IF.2013.07.VOLUME","CFFEX.IF.2013.08.CLOSE","CFFEX.IF.2013.08.SETTLE","CFFEX.IF.2013.08.VOLUME","CFFEX.IF.2013.09.CLOSE","CFFEX.IF.2013.09.SETTLE","CFFEX.IF.2013.09.VOLUME","CFFEX.IF.2013.10.CLOSE","CFFEX.IF.2013.10.SETTLE","CFFEX.IF.2013.10.VOLUME","CFFEX.IF.2013.11.CLOSE","CFFEX.IF.2013.11.SETTLE","CFFEX.IF.2013.11.VOLUME","CFFEX.IF.2013.12.CLOSE","CFFEX.IF.2013.12.SETTLE","CFFEX.IF.2013.12.VOLUME","CFFEX.IF.2014.01.CLOSE","CFFEX.IF.2014.01.SETTLE","CFFEX.IF.2014.01.VOLUME","CFFEX.IF.2014.02.CLOSE","CFFEX.IF.2014.02.SETTLE","CFFEX.IF.2014.02.VOLUME","CFFEX.IF.2014.03.CLOSE","CFFEX.IF.2014.03.SETTLE","CFFEX.IF.2014.03.VOLUME","CFFEX.IF.2014.04.CLOSE","CFFEX.IF.2014.04.SETTLE","CFFEX.IF.2014.04.VOLUME","CFFEX.IF.2014.05.CLOSE","CFFEX.IF.2014.05.SETTLE","CFFEX.IF.2014.05.VOLUME","CFFEX.IF.2014.06.CLOSE","CFFEX.IF.2014.06.SETTLE","CFFEX.IF.2014.06.VOLUME","CFFEX.IF.2014.07.CLOSE","CFFEX.IF.2014.07.SETTLE","CFFEX.IF.2014.07.VOLUME","CFFEX.IF.2014.08.CLOSE","CFFEX.IF.2014.08.SETTLE","CFFEX.IF.2014.08.VOLUME","CFFEX.IF.2014.09.CLOSE","CFFEX.IF.2014.09.SETTLE","CFFEX.IF.2014.09.VOLUME","CFFEX.IF.2014.10.CLOSE","CFFEX.IF.2014.10.SETTLE","CFFEX.IF.2014.10.VOLUME","CFFEX.IF.2014.11.CLOSE","CFFEX.IF.2014.11.SETTLE","CFFEX.IF.2014.11.VOLUME","CFFEX.IF.2014.12.CLOSE","CFFEX.IF.2014.12.SETTLE","CFFEX.IF.2014.12.VOLUME","CFFEX.IF.2015.01.CLOSE","CFFEX.IF.2015.01.SETTLE","CFFEX.IF.2015.01.VOLUME","CFFEX.IF.2015.02.CLOSE","CFFEX.IF.2015.02.SETTLE","CFFEX.IF.2015.02.VOLUME","CFFEX.IF.2015.03.CLOSE","CFFEX.IF.2015.03.SETTLE","CFFEX.IF.2015.03.VOLUME","CFFEX.IF.2015.04.CLOSE","CFFEX.IF.2015.04.SETTLE","CFFEX.IF.2015.04.VOLUME","CFFEX.IF.2015.05.CLOSE","CFFEX.IF.2015.05.SETTLE","CFFEX.IF.2015.05.VOLUME","CFFEX.IF.2015.06.CLOSE","CFFEX.IF.2015.06.SETTLE","CFFEX.IF.2015.06.VOLUME","CFFEX.IF.2015.07.CLOSE","CFFEX.IF.2015.07.SETTLE","CFFEX.IF.2015.07.VOLUME","CFFEX.IF.2015.08.CLOSE","CFFEX.IF.2015.08.SETTLE","CFFEX.IF.2015.08.VOLUME","CFFEX.IF.2015.09.CLOSE","CFFEX.IF.2015.09.SETTLE","CFFEX.IF.2015.09.VOLUME","CFFEX.IF.2015.10.CLOSE","CFFEX.IF.2015.10.SETTLE","CFFEX.IF.2015.10.VOLUME","CFFEX.IF.2015.11.CLOSE","CFFEX.IF.2015.11.SETTLE","CFFEX.IF.2015.11.VOLUME","CFFEX.IF.2015.12.CLOSE","CFFEX.IF.2015.12.SETTLE","CFFEX.IF.2015.12.VOLUME","CFFEX.IF.2016.01.CLOSE","CFFEX.IF.2016.01.SETTLE","CFFEX.IF.2016.01.VOLUME","CFFEX.IF.2016.02.CLOSE","CFFEX.IF.2016.02.SETTLE","CFFEX.IF.2016.02.VOLUME","CFFEX.IF.2016.03.CLOSE","CFFEX.IF.2016.03.SETTLE","CFFEX.IF.2016.03.VOLUME","CFFEX.IF.2016.04.CLOSE","CFFEX.IF.2016.04.SETTLE","CFFEX.IF.2016.04.VOLUME","CFFEX.IF.2016.05.CLOSE","CFFEX.IF.2016.05.SETTLE","CFFEX.IF.2016.05.VOLUME","CFFEX.IF.2016.06.CLOSE","CFFEX.IF.2016.06.SETTLE","CFFEX.IF.2016.06.VOLUME","CFFEX.IF.2016.09.CLOSE","CFFEX.IF.2016.09.SETTLE","CFFEX.IF.2016.09.VOLUME","CFFEX.IF.2016.12.CLOSE","CFFEX.IF.2016.12.SETTLE","CFFEX.IF.2016.12.VOLUME"
"2010-09-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2947.6,2945.8,244478,2956.8,2953.8,8885,NA,NA,NA,2983,2983.6,2484,NA,NA,NA,NA,NA,NA,3014.8,3016.6,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2940.6,2943.4,217296,2950.4,2953.4,8708,NA,NA,NA,2976,2979.2,1679,NA,NA,NA,NA,NA,NA,3010,3012.8,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2967.4,2968.4,206588,2980,2978.8,13882,NA,NA,NA,3010,3008.6,1957,NA,NA,NA,NA,NA,NA,3040,3039.4,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2966.8,2968.8,216894,2979.6,2981.6,29478,NA,NA,NA,3007,3008.4,1852,NA,NA,NA,NA,NA,NA,3039.2,3037.2,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2920,2928.4,171429,2929.6,2940.2,58570,NA,NA,NA,2959.2,2968.2,1666,NA,NA,NA,NA,NA,NA,2991,2998.2,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2867.6,2852.4,62516,2877.8,2863.6,235869,NA,NA,NA,2910.8,2894.8,3488,NA,NA,NA,NA,NA,NA,2940,2929.4,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2866.2,2866.63,16907,2878.8,2875.6,212281,NA,NA,NA,2907,2904.8,3038,NA,NA,NA,NA,NA,NA,2943.8,2940.2,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2873,2876.8,209602,2881,2883.6,3643,2899,2903.2,2503,NA,NA,NA,NA,NA,NA,2936.8,2941.4,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2871.4,2874.2,163975,2880.2,2881.4,2659,2897.2,2900.4,1461,NA,NA,NA,NA,NA,NA,2941,2941.8,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2904,2907.8,157948,2914.4,2917.6,3783,2929,2932.2,1764,NA,NA,NA,NA,NA,NA,2972.2,2975.6,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2891.4,2892.8,120672,2904,2902.6,2318,2915,2915.8,1204,NA,NA,NA,NA,NA,NA,2959,2960,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2894.2,2888.8,136850,2905.8,2900.2,3720,2917,2912,1800,NA,NA,NA,NA,NA,NA,2957.4,2952,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2953.4,2938,189288,2964.8,2949.8,5937,2973.6,2957.8,3202,NA,NA,NA,NA,NA,NA,3012.4,3000,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
