"DATETIME","DCE.PP.2014.05.CLOSE","DCE.PP.2014.05.SETTLE","DCE.PP.2014.05.VOLUME","DCE.PP.2014.06.CLOSE","DCE.PP.2014.06.SETTLE","DCE.PP.2014.06.VOLUME","DCE.PP.2014.07.CLOSE","DCE.PP.2014.07.SETTLE","DCE.PP.2014.07.VOLUME","DCE.PP.2014.08.CLOSE","DCE.PP.2014.08.SETTLE","DCE.PP.2014.08.VOLUME","DCE.PP.2014.09.CLOSE","DCE.PP.2014.09.SETTLE","DCE.PP.2014.09.VOLUME","DCE.PP.2014.10.CLOSE","DCE.PP.2014.10.SETTLE","DCE.PP.2014.10.VOLUME","DCE.PP.2014.11.CLOSE","DCE.PP.2014.11.SETTLE","DCE.PP.2014.11.VOLUME","DCE.PP.2014.12.CLOSE","DCE.PP.2014.12.SETTLE","DCE.PP.2014.12.VOLUME","DCE.PP.2015.01.CLOSE","DCE.PP.2015.01.SETTLE","DCE.PP.2015.01.VOLUME","DCE.PP.2015.02.CLOSE","DCE.PP.2015.02.SETTLE","DCE.PP.2015.02.VOLUME","DCE.PP.2015.03.CLOSE","DCE.PP.2015.03.SETTLE","DCE.PP.2015.03.VOLUME","DCE.PP.2015.04.CLOSE","DCE.PP.2015.04.SETTLE","DCE.PP.2015.04.VOLUME","DCE.PP.2015.05.CLOSE","DCE.PP.2015.05.SETTLE","DCE.PP.2015.05.VOLUME","DCE.PP.2015.06.CLOSE","DCE.PP.2015.06.SETTLE","DCE.PP.2015.06.VOLUME","DCE.PP.2015.07.CLOSE","DCE.PP.2015.07.SETTLE","DCE.PP.2015.07.VOLUME","DCE.PP.2015.08.CLOSE","DCE.PP.2015.08.SETTLE","DCE.PP.2015.08.VOLUME","DCE.PP.2015.09.CLOSE","DCE.PP.2015.09.SETTLE","DCE.PP.2015.09.VOLUME","DCE.PP.2015.10.CLOSE","DCE.PP.2015.10.SETTLE","DCE.PP.2015.10.VOLUME","DCE.PP.2015.11.CLOSE","DCE.PP.2015.11.SETTLE","DCE.PP.2015.11.VOLUME","DCE.PP.2015.12.CLOSE","DCE.PP.2015.12.SETTLE","DCE.PP.2015.12.VOLUME","DCE.PP.2016.01.CLOSE","DCE.PP.2016.01.SETTLE","DCE.PP.2016.01.VOLUME","DCE.PP.2016.02.CLOSE","DCE.PP.2016.02.SETTLE","DCE.PP.2016.02.VOLUME","DCE.PP.2016.03.CLOSE","DCE.PP.2016.03.SETTLE","DCE.PP.2016.03.VOLUME","DCE.PP.2016.04.CLOSE","DCE.PP.2016.04.SETTLE","DCE.PP.2016.04.VOLUME","DCE.PP.2016.05.CLOSE","DCE.PP.2016.05.SETTLE","DCE.PP.2016.05.VOLUME","DCE.PP.2016.06.CLOSE","DCE.PP.2016.06.SETTLE","DCE.PP.2016.06.VOLUME","DCE.PP.2016.07.CLOSE","DCE.PP.2016.07.SETTLE","DCE.PP.2016.07.VOLUME","DCE.PP.2016.08.CLOSE","DCE.PP.2016.08.SETTLE","DCE.PP.2016.08.VOLUME","DCE.PP.2016.09.CLOSE","DCE.PP.2016.09.SETTLE","DCE.PP.2016.09.VOLUME","DCE.PP.2016.10.CLOSE","DCE.PP.2016.10.SETTLE","DCE.PP.2016.10.VOLUME","DCE.PP.2016.11.CLOSE","DCE.PP.2016.11.SETTLE","DCE.PP.2016.11.VOLUME","DCE.PP.2016.12.CLOSE","DCE.PP.2016.12.SETTLE","DCE.PP.2016.12.VOLUME","DCE.PP.2017.01.CLOSE","DCE.PP.2017.01.SETTLE","DCE.PP.2017.01.VOLUME"
"2014-10-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10818,10818,0,10880,10880,0,10200,10200,10,9482,9626,468706,9410,9560,4,9375,9375,0,9224,9224,0,9006,9154,40076,9109,9109,0,9216,9216,0,9158,9155,8,8830,8938,4318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10818,10818,0,10566,10566,10,10000,10120,20,9413,9467,373532,9403,9403,0,9221,9221,0,9072,9072,0,8875,8935,68804,8958,8902,4,9071,9071,4,9011,9011,0,8696,8746,2842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10818,10818,0,10930,10930,2,10120,10120,0,9413,9390,372964,9403,9403,0,9146,9146,0,8999,8999,0,8841,8836,49440,8804,8804,0,9004,9004,0,8705,8705,2,8660,8654,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10910,10668,28,10120,10120,0,9456,9464,198268,9555,9555,2,9146,9293,0,8999,9144,0,8880,8889,28638,8804,8856,0,9004,9058,0,8705,8738,0,8683,8691,2926,NA,8783,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10668,10668,0,10120,10120,0,9595,9522,343798,9613,9613,0,9349,9349,0,9200,9200,0,8974,8931,58782,8897,8897,0,9058,9058,0,8779,8779,0,8758,8688,3146,8771,8771,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10668,10668,0,10120,10120,0,9808,9749,450098,9842,9842,0,9571,9571,0,9419,9419,0,9151,9090,55462,9055,9055,0,9100,9100,0,8935,8935,0,8876,8831,2784,8915,8915,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10668,10668,0,10120,10120,0,9767,9783,300528,9748,9614,8,9350,9350,0,9201,9201,0,9090,9124,45690,9088,9088,0,9100,9100,0,8953,8953,0,8807,8852,1792,8915,8915,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10668,10668,0,10150,10150,0,9922,9906,415556,9889,9889,2,9617,9617,0,9464,9464,0,9187,9183,56598,9146,9146,0,9248,9213,10,9064,9064,0,8893,8882,3268,8915,8915,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10668,10668,0,10556,10555,8,10007,9955,338048,9937,9937,0,9664,9664,0,9510,9510,0,9265,9206,47224,9168,9168,0,9236,9236,0,9086,9086,0,8940,8898,1772,8931,8931,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10668,10668,0,10555,10555,0,10001,10002,328400,10102,9970,8,9696,9696,0,9510,9510,0,9304,9297,52618,9258,9258,0,9327,9327,0,9175,9175,0,8986,8984,3362,8901,8901,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,2,10555,10488,0,10086,9970,496812,9905,9918,40,9696,9646,0,9510,9461,0,9330,9255,56382,9201,9065,188,9327,9133,0,9175,9175,0,9010,8993,2276,8901,8909,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,0,10488,10488,0,9979,10004,298418,9951,9951,0,9368,9368,8,9189,9189,0,9280,9286,52618,9196,9197,6,9265,9265,0,9175,9175,0,8969,8978,2158,8895,8895,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,0,10488,10488,0,9837,9870,370966,9601,9571,8,9011,9011,0,9189,9189,0,9098,9150,69802,9197,9197,0,9130,9130,0,9175,9175,0,8799,8847,3430,8895,8895,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,0,10488,10488,0,9652,9720,273814,9615,9615,8,9052,9052,0,9231,9231,0,8874,8963,69968,9010,9010,0,8944,8944,0,8808,8808,6,8577,8677,4300,8725,8725,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,0,10488,10488,0,9887,9824,447392,9717,9717,0,9148,9148,0,9329,9329,0,8984,8970,87866,9010,9010,0,8950,8950,0,8814,8814,0,8632,8624,7940,8725,8725,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,0,10320,10353,52,9974,9942,399342,9833,9833,0,9257,9257,0,9441,9441,0,9013,9008,78590,9010,9010,0,8987,8987,0,8851,8851,0,8617,8616,6508,8393,8558,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,0,10470,10470,2,10055,10010,325110,9900,9900,0,9320,9320,0,9441,9441,0,9178,9104,87342,9106,9106,0,9082,9082,0,8945,8945,0,8750,8689,5998,8564,8564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,0,10786,10592,6,9829,9866,448950,9758,9758,0,9273,9243,108,9363,9363,0,9018,9010,110508,9106,9106,0,8989,8989,0,8853,8853,0,8618,8614,6852,8564,8564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,0,10592,10592,0,9849,9858,300092,9751,9751,0,9300,9287,16,9407,9407,0,9018,9033,76918,9106,9106,0,9011,9011,0,8875,8875,0,8622,8635,4584,8584,8584,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,0,10592,10592,0,9885,9836,367992,9730,9730,0,9267,9267,0,9387,9387,0,9058,8998,100058,9106,9106,0,8977,8977,0,8841,8841,0,8636,8588,4998,8584,8584,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10600,10600,0,10592,10592,0,9742,9735,378250,9720,9722,20,9267,9267,0,9380,9380,0,8924,8909,112050,9106,9106,0,8889,8889,0,8754,8754,0,8510,8505,9232,8502,8502,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10500,10644,4,9720,9766,253574,9752,9752,0,9267,9267,0,9409,9409,0,8912,8951,73798,8780,8780,12,8571,8571,0,8441,8441,0,8490,8527,6692,8502,8502,0,8695,8758,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10980,10980,2,9688,9678,264490,9752,9752,0,9267,9267,0,9325,9325,0,8858,8860,84310,8764,8794,14,8621,8728,14,8595,8595,0,8453,8449,5372,8502,8502,0,8549,8557,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10980,10980,0,9731,9699,306022,9752,9752,0,9287,9287,0,9345,9345,0,8878,8847,116348,8782,8782,0,8716,8716,0,8441,8441,2,8465,8436,5908,8502,8502,0,8538,8538,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10980,10980,0,9639,9677,214840,9500,9607,22,9287,9287,0,9063,9054,6,8825,8835,94894,8782,8782,0,8705,8705,0,8430,8430,0,8452,8435,11692,8502,8502,0,8538,8538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10980,10980,0,9742,9709,210940,9638,9638,0,9287,9287,0,9157,9146,6,8888,8855,82326,8801,8801,0,8705,8705,0,8449,8449,0,8522,8493,12370,8502,8502,0,8541,8541,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10980,10980,0,9716,9729,228546,9657,9657,0,9287,9287,0,9164,9164,0,8837,8863,137948,8801,8801,0,8712,8712,0,8456,8456,0,8492,8510,9568,8519,8519,0,8558,8558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10980,10980,0,9762,9697,161524,9657,9657,0,9287,9287,0,9134,9134,0,8872,8765,272294,8704,8704,0,8552,8555,56,8304,8304,0,8545,8453,24136,8462,8462,0,8558,8558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,4,9727,9713,104530,9672,9672,0,9287,9287,0,9149,9149,0,8795,8784,196550,8722,8722,0,8555,8555,0,8322,8322,0,8468,8472,7532,8481,8481,0,8558,8558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,9780,9733,87748,9331,9487,16,9287,9287,0,8975,8975,0,8801,8769,200290,8722,8722,0,8697,8697,2,8460,8460,0,8474,8441,9804,8481,8481,0,8443,8443,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-11-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,9578,9611,175696,9249,9249,4,9055,9055,0,8975,8975,0,8511,8549,335482,8504,8504,0,8497,8440,38,8211,8211,0,8135,8204,32256,8243,8243,0,8181,8181,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,9298,9357,113452,9100,9100,0,8816,8816,0,8738,8738,0,8208,8249,208926,8164,8164,2,8103,8103,0,8000,8000,0,7876,7890,12884,7962,7962,2,7858,7891,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-12-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,9365,9455,77760,9195,9195,0,8908,8908,0,8777,8778,18,8300,8369,204610,8164,8164,0,8103,8103,0,8116,8116,0,7901,7984,15322,7962,7962,0,8019,8052,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-12-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,9249,9275,59324,9020,9020,0,8739,8739,0,8611,8611,0,8216,8204,273594,8164,8164,0,8103,8103,0,7956,7956,0,7812,7803,19310,7782,7782,0,7890,7819,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-12-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,9107,9128,94714,9020,9020,0,8739,8739,0,8475,8475,0,8251,8255,251842,8214,8214,0,8103,8103,0,8005,8005,0,7861,7857,14944,7835,7835,0,7819,7819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-12-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,9012,9024,39274,8950,8950,0,8640,8640,0,8701,8647,4,8170,8145,242324,8085,7979,280,8103,8103,0,7776,7776,0,7814,7780,12866,7759,7759,0,7819,7819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-12-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,8975,8989,38036,8950,8950,0,8640,8640,0,8650,8675,4,8001,8082,313614,7918,7918,0,8103,8103,0,7716,7716,0,7661,7731,15942,7701,7701,4,7819,7819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-12-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,8712,8727,44050,8592,8592,0,8389,8389,0,8510,8510,2,7779,7792,243632,7634,7634,0,7779,7779,16,7425,7425,2,7434,7444,27702,7393,7393,2,7521,7521,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-12-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,8590,8623,41088,8592,8592,0,8290,8290,0,8409,8409,0,7778,7773,312406,7616,7616,0,7800,7722,30,7371,7371,0,7521,7462,28316,7393,7393,0,7521,7521,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-12-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,8475,8479,43130,8589,8589,0,8146,8146,2,8160,8254,70,7694,7662,320034,7616,7616,0,7630,7630,2,7284,7284,0,7500,7462,35770,7393,7393,0,7521,7514,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-12-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10999,10999,0,8450,8431,38638,8262,8412,4,8146,8146,0,8254,8254,0,7732,7694,324902,7616,7616,0,7630,7630,0,7314,7314,0,7557,7523,28808,7546,7546,2,7514,7514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
