"DATETIME","DCE.V.2009.09.CLOSE","DCE.V.2009.09.SETTLE","DCE.V.2009.09.VOLUME","DCE.V.2009.10.CLOSE","DCE.V.2009.10.SETTLE","DCE.V.2009.10.VOLUME","DCE.V.2009.11.CLOSE","DCE.V.2009.11.SETTLE","DCE.V.2009.11.VOLUME","DCE.V.2009.12.CLOSE","DCE.V.2009.12.SETTLE","DCE.V.2009.12.VOLUME","DCE.V.2010.01.CLOSE","DCE.V.2010.01.SETTLE","DCE.V.2010.01.VOLUME","DCE.V.2010.02.CLOSE","DCE.V.2010.02.SETTLE","DCE.V.2010.02.VOLUME","DCE.V.2010.03.CLOSE","DCE.V.2010.03.SETTLE","DCE.V.2010.03.VOLUME","DCE.V.2010.04.CLOSE","DCE.V.2010.04.SETTLE","DCE.V.2010.04.VOLUME","DCE.V.2010.05.CLOSE","DCE.V.2010.05.SETTLE","DCE.V.2010.05.VOLUME","DCE.V.2010.06.CLOSE","DCE.V.2010.06.SETTLE","DCE.V.2010.06.VOLUME","DCE.V.2010.07.CLOSE","DCE.V.2010.07.SETTLE","DCE.V.2010.07.VOLUME","DCE.V.2010.08.CLOSE","DCE.V.2010.08.SETTLE","DCE.V.2010.08.VOLUME","DCE.V.2010.09.CLOSE","DCE.V.2010.09.SETTLE","DCE.V.2010.09.VOLUME","DCE.V.2010.10.CLOSE","DCE.V.2010.10.SETTLE","DCE.V.2010.10.VOLUME","DCE.V.2010.11.CLOSE","DCE.V.2010.11.SETTLE","DCE.V.2010.11.VOLUME","DCE.V.2010.12.CLOSE","DCE.V.2010.12.SETTLE","DCE.V.2010.12.VOLUME","DCE.V.2011.01.CLOSE","DCE.V.2011.01.SETTLE","DCE.V.2011.01.VOLUME","DCE.V.2011.02.CLOSE","DCE.V.2011.02.SETTLE","DCE.V.2011.02.VOLUME","DCE.V.2011.03.CLOSE","DCE.V.2011.03.SETTLE","DCE.V.2011.03.VOLUME","DCE.V.2011.04.CLOSE","DCE.V.2011.04.SETTLE","DCE.V.2011.04.VOLUME","DCE.V.2011.05.CLOSE","DCE.V.2011.05.SETTLE","DCE.V.2011.05.VOLUME","DCE.V.2011.06.CLOSE","DCE.V.2011.06.SETTLE","DCE.V.2011.06.VOLUME","DCE.V.2011.07.CLOSE","DCE.V.2011.07.SETTLE","DCE.V.2011.07.VOLUME","DCE.V.2011.08.CLOSE","DCE.V.2011.08.SETTLE","DCE.V.2011.08.VOLUME","DCE.V.2011.09.CLOSE","DCE.V.2011.09.SETTLE","DCE.V.2011.09.VOLUME","DCE.V.2011.10.CLOSE","DCE.V.2011.10.SETTLE","DCE.V.2011.10.VOLUME","DCE.V.2011.11.CLOSE","DCE.V.2011.11.SETTLE","DCE.V.2011.11.VOLUME","DCE.V.2011.12.CLOSE","DCE.V.2011.12.SETTLE","DCE.V.2011.12.VOLUME","DCE.V.2012.01.CLOSE","DCE.V.2012.01.SETTLE","DCE.V.2012.01.VOLUME","DCE.V.2012.02.CLOSE","DCE.V.2012.02.SETTLE","DCE.V.2012.02.VOLUME","DCE.V.2012.03.CLOSE","DCE.V.2012.03.SETTLE","DCE.V.2012.03.VOLUME","DCE.V.2012.04.CLOSE","DCE.V.2012.04.SETTLE","DCE.V.2012.04.VOLUME","DCE.V.2012.05.CLOSE","DCE.V.2012.05.SETTLE","DCE.V.2012.05.VOLUME","DCE.V.2012.06.CLOSE","DCE.V.2012.06.SETTLE","DCE.V.2012.06.VOLUME","DCE.V.2012.07.CLOSE","DCE.V.2012.07.SETTLE","DCE.V.2012.07.VOLUME","DCE.V.2012.08.CLOSE","DCE.V.2012.08.SETTLE","DCE.V.2012.08.VOLUME","DCE.V.2012.09.CLOSE","DCE.V.2012.09.SETTLE","DCE.V.2012.09.VOLUME","DCE.V.2012.10.CLOSE","DCE.V.2012.10.SETTLE","DCE.V.2012.10.VOLUME","DCE.V.2012.11.CLOSE","DCE.V.2012.11.SETTLE","DCE.V.2012.11.VOLUME","DCE.V.2012.12.CLOSE","DCE.V.2012.12.SETTLE","DCE.V.2012.12.VOLUME","DCE.V.2013.01.CLOSE","DCE.V.2013.01.SETTLE","DCE.V.2013.01.VOLUME","DCE.V.2013.02.CLOSE","DCE.V.2013.02.SETTLE","DCE.V.2013.02.VOLUME","DCE.V.2013.03.CLOSE","DCE.V.2013.03.SETTLE","DCE.V.2013.03.VOLUME","DCE.V.2013.04.CLOSE","DCE.V.2013.04.SETTLE","DCE.V.2013.04.VOLUME","DCE.V.2013.05.CLOSE","DCE.V.2013.05.SETTLE","DCE.V.2013.05.VOLUME","DCE.V.2013.06.CLOSE","DCE.V.2013.06.SETTLE","DCE.V.2013.06.VOLUME","DCE.V.2013.07.CLOSE","DCE.V.2013.07.SETTLE","DCE.V.2013.07.VOLUME","DCE.V.2013.08.CLOSE","DCE.V.2013.08.SETTLE","DCE.V.2013.08.VOLUME","DCE.V.2013.09.CLOSE","DCE.V.2013.09.SETTLE","DCE.V.2013.09.VOLUME","DCE.V.2013.10.CLOSE","DCE.V.2013.10.SETTLE","DCE.V.2013.10.VOLUME","DCE.V.2013.11.CLOSE","DCE.V.2013.11.SETTLE","DCE.V.2013.11.VOLUME","DCE.V.2013.12.CLOSE","DCE.V.2013.12.SETTLE","DCE.V.2013.12.VOLUME","DCE.V.2014.01.CLOSE","DCE.V.2014.01.SETTLE","DCE.V.2014.01.VOLUME","DCE.V.2014.02.CLOSE","DCE.V.2014.02.SETTLE","DCE.V.2014.02.VOLUME","DCE.V.2014.03.CLOSE","DCE.V.2014.03.SETTLE","DCE.V.2014.03.VOLUME","DCE.V.2014.04.CLOSE","DCE.V.2014.04.SETTLE","DCE.V.2014.04.VOLUME","DCE.V.2014.05.CLOSE","DCE.V.2014.05.SETTLE","DCE.V.2014.05.VOLUME","DCE.V.2014.06.CLOSE","DCE.V.2014.06.SETTLE","DCE.V.2014.06.VOLUME","DCE.V.2014.07.CLOSE","DCE.V.2014.07.SETTLE","DCE.V.2014.07.VOLUME","DCE.V.2014.08.CLOSE","DCE.V.2014.08.SETTLE","DCE.V.2014.08.VOLUME","DCE.V.2014.09.CLOSE","DCE.V.2014.09.SETTLE","DCE.V.2014.09.VOLUME","DCE.V.2014.10.CLOSE","DCE.V.2014.10.SETTLE","DCE.V.2014.10.VOLUME","DCE.V.2014.11.CLOSE","DCE.V.2014.11.SETTLE","DCE.V.2014.11.VOLUME","DCE.V.2014.12.CLOSE","DCE.V.2014.12.SETTLE","DCE.V.2014.12.VOLUME","DCE.V.2015.01.CLOSE","DCE.V.2015.01.SETTLE","DCE.V.2015.01.VOLUME","DCE.V.2015.02.CLOSE","DCE.V.2015.02.SETTLE","DCE.V.2015.02.VOLUME","DCE.V.2015.03.CLOSE","DCE.V.2015.03.SETTLE","DCE.V.2015.03.VOLUME","DCE.V.2015.04.CLOSE","DCE.V.2015.04.SETTLE","DCE.V.2015.04.VOLUME","DCE.V.2015.05.CLOSE","DCE.V.2015.05.SETTLE","DCE.V.2015.05.VOLUME","DCE.V.2015.06.CLOSE","DCE.V.2015.06.SETTLE","DCE.V.2015.06.VOLUME","DCE.V.2015.07.CLOSE","DCE.V.2015.07.SETTLE","DCE.V.2015.07.VOLUME","DCE.V.2015.08.CLOSE","DCE.V.2015.08.SETTLE","DCE.V.2015.08.VOLUME","DCE.V.2015.09.CLOSE","DCE.V.2015.09.SETTLE","DCE.V.2015.09.VOLUME","DCE.V.2015.10.CLOSE","DCE.V.2015.10.SETTLE","DCE.V.2015.10.VOLUME","DCE.V.2015.11.CLOSE","DCE.V.2015.11.SETTLE","DCE.V.2015.11.VOLUME","DCE.V.2015.12.CLOSE","DCE.V.2015.12.SETTLE","DCE.V.2015.12.VOLUME","DCE.V.2016.01.CLOSE","DCE.V.2016.01.SETTLE","DCE.V.2016.01.VOLUME","DCE.V.2016.02.CLOSE","DCE.V.2016.02.SETTLE","DCE.V.2016.02.VOLUME","DCE.V.2016.03.CLOSE","DCE.V.2016.03.SETTLE","DCE.V.2016.03.VOLUME","DCE.V.2016.04.CLOSE","DCE.V.2016.04.SETTLE","DCE.V.2016.04.VOLUME","DCE.V.2016.05.CLOSE","DCE.V.2016.05.SETTLE","DCE.V.2016.05.VOLUME","DCE.V.2016.06.CLOSE","DCE.V.2016.06.SETTLE","DCE.V.2016.06.VOLUME","DCE.V.2016.07.CLOSE","DCE.V.2016.07.SETTLE","DCE.V.2016.07.VOLUME","DCE.V.2016.08.CLOSE","DCE.V.2016.08.SETTLE","DCE.V.2016.08.VOLUME","DCE.V.2016.09.CLOSE","DCE.V.2016.09.SETTLE","DCE.V.2016.09.VOLUME","DCE.V.2016.10.CLOSE","DCE.V.2016.10.SETTLE","DCE.V.2016.10.VOLUME","DCE.V.2016.11.CLOSE","DCE.V.2016.11.SETTLE","DCE.V.2016.11.VOLUME","DCE.V.2016.12.CLOSE","DCE.V.2016.12.SETTLE","DCE.V.2016.12.VOLUME","DCE.V.2017.01.CLOSE","DCE.V.2017.01.SETTLE","DCE.V.2017.01.VOLUME"
"2009-06-10",6990,7025,212152,6975,7000,7796,6980,7005,3606,6960,7000,5322,7055,6975,5518,6960,6970,4362,7005,7000,20,7050,7035,196,7100,7100,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-06-11",6930,6980,104918,7000,6985,9334,7025,7005,3936,7015,6990,6636,7020,7005,4876,6990,6995,2570,7050,7040,200,7025,7070,396,7050,7095,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-06-12",6820,6890,142654,6885,6955,7884,6910,6965,3004,6955,6950,6844,6935,6970,4586,6880,6975,4700,7040,7040,100,7030,7030,100,7000,7000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-06-15",6855,6840,109950,6900,6885,7404,6920,6900,6356,6900,6910,6392,6895,6935,6182,6935,6935,6708,6950,6945,20,6980,7005,120,6940,6935,20,7010,7010,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-06-16",6850,6850,63206,6905,6865,8124,6920,6905,6216,6905,6910,9594,6895,6915,7174,6910,6920,4660,6950,6935,20,7020,7000,4,7005,7000,20,7000,6960,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-06-17",6940,6935,203342,6940,6945,7238,6985,6940,5028,6990,6950,15140,6980,6950,5022,6970,6965,2002,7050,7025,20,7115,7130,8,7185,7185,2,7100,7100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-06-18",6945,7005,220516,6940,7000,7016,6955,7020,5000,6985,7045,12238,6990,7030,3130,6990,7025,10314,7100,7025,8,7060,7150,162,7160,7215,20,7200,7200,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-06-19",6915,6940,112430,6915,6950,6652,6970,7010,4240,6980,6995,16138,7000,7000,2726,6990,6995,5478,6990,6985,2804,7100,7100,20,7140,7130,22,7200,7030,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-06-22",6815,6865,97436,6850,6900,5534,6920,6960,7356,6965,6970,14946,6960,6970,1846,6970,6970,7254,6940,6895,4800,7005,7000,1020,7130,7185,8,7020,7020,1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-06-23",6770,6750,87904,6785,6765,6852,6865,6865,5822,6875,6890,9542,6900,6875,1642,6885,6880,10420,7000,6730,2012,7090,7005,4008,7055,6975,8,7060,7050,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-06-24",6770,6755,48840,6790,6790,6554,6860,6860,3810,6890,6890,11248,6910,6875,5072,6900,6895,6658,6945,7000,24,7075,6810,3010,7000,7050,4,7000,7000,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
